870276	458374
293425	88888
899636	885520
533379	2810
26013	687062
433248	97501
690733	302461
360012	838823
40001	25083
997315	734411
888522	481600
897389	924315
656993	685692
816062	522878
196090	222769
403600	133006
946447	824133
670822	197086
481584	311108
98448	560415
126315	849217
94612	399409
733591	738753
698709	597625
763521	382359
40931	800849
444786	762234
352878	345303
687723	778957
497523	575999
449006	544278
994508	523804
522476	468891
380248	388966
994152	309156
493557	999108
392798	666405
543741	695565
972134	39789
143352	483206
720903	545934
723972	258249
997394	905972
723272	848649
381785	312770
39192	571345
99405	915977
715350	101490
779388	5251
351752	142840
85319	882630
547156	814608
63356	533868
240266	261847
686064	334149
548971	869408
559637	241875
350877	372962
622234	737406
510617	624503
852140	368072
303309	162061
517280	947416
921304	445721
681655	845074
520904	800349
334172	117101
805227	661844
328348	17510
266631	360691
846754	1762
137102	490422
765195	519781
163454	403189
757715	289134
741454	849224
669021	493231
104761	601877
398842	998640
337147	613347
330955	219844
863752	591501
269748	10055
354895	403293
743798	132355
15889	173646
96974	293621
618282	70708
289180	886506
648423	477072
122168	411861
838292	358225
854620	825695
115056	550161
500554	541376
35078	117585
589895	345944
192373	751104
511888	763211
478981	689617
878824	562444
284712	594745
675924	579749
167405	147834
393265	884290
471429	869824
545173	700928
481559	358204
986886	350390
31212	867730
333473	860169
412487	784664
673762	122553
957206	109241
977660	3285
856958	194684
319229	418239
67317	861642
275295	572333
802116	771561
280622	660077
52930	353933
275922	516738
993506	545284
714107	544005
727438	112687
890302	382947
631882	822797
836407	513860
719828	358613
675680	828301
367365	140882
164183	843257
794201	58604
504980	379538
478026	288476
541509	913506
160859	353920
572731	607481
45743	550916
406214	210904
186688	201906
43395	675422
908269	489169
724743	589838
364429	332676
485732	586278
825125	615921
347549	745994
972955	473699
362687	77499
248856	418790
822780	691387
63041	189241
822874	545863
38710	181192
792106	953352
795261	374535
593395	165227
871150	708088
845062	735763
449727	995486
359387	374219
892358	24038
615	361224
227171	182750
471950	894287
215335	995816
791429	197398
271702	744198
827361	638638
355199	844845
410222	516811
38072	145822
162439	611553
837507	731509
227914	89134
385486	805442
73629	263881
164514	577517
483688	480680
115344	414136
461843	541536
504529	56292
578758	628697
587324	928538
133376	638815
85201	769185
963745	226633
33297	113954
60091	125649
928242	355257
596971	143089
410535	966676
216314	477946
546767	381654
202608	158755
273206	85328
806072	934395
460387	987738
513414	112512
957923	506102
64213	358915
183970	443894
721714	390022
602349	982913
625695	899476
258908	674191
424769	384028
325736	699121
977578	459937
776451	227053
698433	275920
196614	783022
345451	107077
989445	67991
422072	797827
44071	660516
827502	815894
491962	940057
994813	791573
747363	56878
597325	646530
404248	336507
785088	347537
334984	60658
622995	369729
762174	790024
467686	448943
583836	103076
747575	391152
143526	974126
368712	608946
820040	260277
354517	802037
686558	775911
566104	559380
924629	854625
521554	267584
740483	562696
580123	496958
995319	638563
870572	719583
746546	951630
224039	265503
937590	940002
491132	867056
857081	213163
225010	160767
461435	248461
991619	704783
898937	567263
801410	374695
421993	356303
4908	4181
985517	831621
757826	584197
867071	769809
427491	987065
700437	213243
456321	32124
63479	240087
845364	744447
87264	204021
850435	896046
997767	511580
165901	681143
257010	525781
195182	41656
702452	872716
994124	895770
328217	389921
325687	284520
46483	663280
416629	477488
158235	340322
40327	336051
570636	972025
582414	527327
746845	990132
324724	338729
547445	207605
617343	211406
916033	947936
183123	545169
835772	971295
642787	279134
577228	655733
63295	964739
8026	670262
200030	166422
176594	105918
205078	783897
308508	748885
430153	172989
775597	445279
666481	192975
39007	905567
947338	898001
34669	743112
799713	538237
135332	709815
145813	880601
894083	286056
327293	351770
864380	505008
775045	750575
211596	819409
673466	519910
586997	883727
305725	507751
77040	432747
567834	101010
176113	168357
819353	38655
335936	791386
863221	151147
811435	130002
926487	748566
917687	584043
111370	354913
233555	96105
20515	631259
475451	780678
345211	625144
69033	287015
342994	423005
515366	698953
656014	135937
416667	669186
405883	678222
136236	967463
108327	829278
348661	692275
216357	573380
627043	562612
747641	644852
84400	918531
305597	538083
51492	2463
485754	18397
262689	54664
445238	63489
994783	337620
457132	204299
662967	412896
379174	950300
574264	555602
307565	407167
146874	476225
299723	947616
886359	724983
731467	749619
219525	353068
900208	6556
458158	792671
626184	593848
971101	655808
889124	146880
881126	664431
379002	182515
484871	196765
344275	891450
723883	982401
33000	787680
344375	369200
301089	539789
390350	252411
265665	825273
827516	418297
350811	987589
894475	251487
391637	21801
272500	693350
910221	881308
691320	748935
873803	396593
135752	703115
349491	61211
746878	735395
70210	227767
331314	102485
728565	222477
745448	157381
272655	127843
360245	445575
793854	441351
99379	58051
226645	764534
807325	913306
695625	129176
89183	762221
547855	433646
758231	732945
833032	760547
224188	972209
538738	346361
823947	201009
509927	590024
782680	662853
237512	936825
293744	301289
310898	860457
64555	782403
282159	588612
228407	182292
805811	26564
378871	315593
607891	537307
492547	828696
529718	144975
152417	863928
439743	347445
199089	60574
249643	89131
273413	812434
771574	590618
424367	570838
234779	922533
455793	753915
820960	305850
414529	822046
79012	346784
494159	184865
359275	114432
764461	435452
759178	519491
440614	70215
178079	670231
778352	543526
83	1723
905072	343515
404609	764472
896019	944283
825350	998019
155139	459263
203281	472100
632087	23090
194268	98160
194642	990065
79906	285646
126125	993319
572931	833267
362562	947983
835007	321230
975457	576871
805581	257264
899240	999355
591338	158097
444131	309378
428896	610378
666861	282353
720240	53146
237524	957440
597472	754604
847455	572565
950009	267724
875659	208323
478537	433473
174029	446106
228976	549956
497049	528864
850639	474350
784372	7687
980799	616560
883398	970091
979796	462435
903613	816682
55019	5237
438766	987775
899762	920779
315443	151411
432229	687499
286981	889736
789089	745413
176592	125895
204386	838513
681056	711149
458535	544139
659436	336673
620339	691514
666544	876022
687029	490631
567816	122752
346340	809036
536277	969100
21773	821922
139653	520720
223218	223542
937651	656962
148995	132065
164214	365104
758751	451043
761566	256732
421229	541298
719613	89748
83174	385519
146419	814068
869782	670502
417029	45321
909120	843830
231364	689111
178168	780943
705749	321991
633709	756586
946403	686527
9563	982940
962028	665334
450916	220997
114833	47581
868153	344903
817302	367105
16245	512603
83871	382830
333370	793400
981015	2152
280131	714289
600787	319920
393850	630375
53191	448383
898690	675299
851450	443556
171932	941049
96671	943736
950402	153973
633241	619377
442931	633899
807338	266588
8545	416647
694173	625749
713206	3323
132320	780722
86585	178986
763186	303957
214986	770790
797535	233018
513228	61736
27571	305444
711149	729894
156683	680526
114734	3283
956559	565679
485049	722844
171965	920127
954139	481511
942641	21485
441724	434444
475616	953622
941657	450436
65028	365466
4600	225669
177164	728916
899717	67210
686174	224561
517304	177968
678073	665895
326959	457816
420649	398388
869593	13471
824418	208664
338987	451654
623081	202680
191261	442438
253471	20264
993836	953578
530934	891952
107687	577207
657574	732741
940669	624576
808596	951459
774600	832154
887492	847183
979918	389489
98502	710322
266286	619539
344499	957606
394286	190694
936318	849868
11873	736921
712202	515288
561788	15633
617174	898942
685756	8843
480395	63043
420644	652534
313556	484048
493559	974654
561347	862460
13069	974840
263257	610492
595279	546060
500260	798865
364621	433998
146979	224990
720899	952381
95352	463549
213801	130191
372701	93255
928947	711708
168515	284728
987511	895665
348548	294720
966076	424606
194235	880105
466076	862800
661903	595417
865756	536477
781662	479269
655365	956944
238150	34388
147798	625400
513804	115250
967668	960324
176470	806112
863940	537760
956158	705525
865991	190339
909295	453604
482476	77622
879778	961059
69774	729167
289396	867550
28624	994100
179263	792541
795679	612319
54671	120278
853556	340097
608907	526549
510792	920952
265909	313948
617049	548502
902827	224528
640762	730095
814210	885702
937376	744125
776684	38424
16642	554635
913530	431759
365713	504828
589289	764319
722340	774506
341275	784748
328860	185274
884069	161182
22916	27028
201594	834849
169840	970711
346108	865368
3206	865851
623213	833224
186861	501877
569461	192479
565658	614255
244670	426509
136489	122962
996383	413697
498964	821437
529610	696312
968118	289067
255238	705667
828764	269905
117236	835724
35359	159327
632641	895036
433584	711726
609121	126137
248780	831389
663168	167366
151898	843970
951951	910701
936684	508685
395188	517859
732537	675767
799415	32700
281771	389889
437052	48105
89061	643986
567321	508006
950786	958807
780268	680112
485835	918155
275989	659865
218187	78892
388599	56588
888719	918715
802519	949305
941135	246258
312346	205879
729769	687350
843645	709449
907936	930463
158594	729223
396605	735214
942055	943952
914425	928590
612166	98051
803720	962677
498870	726042
176199	597003
837653	946154
352530	985192
145420	320019
850424	58169
62552	543811
457142	887012
400366	964241
294149	716618
747702	613673
382273	553547
495983	939992
595664	100938
736548	958683
49141	611985
225693	606164
668212	259474
311112	558867
309487	734282
163212	1009
476612	965913
229163	54790
681568	61940
142112	842457
708026	546341
365841	114435
39600	174554
11205	802067
198740	600612
943390	663963
183993	255469
486486	900148
726681	818987
407874	497835
34852	177119
665212	394516
540507	689898
43952	290052
142727	641989
182066	360137
149297	612348
770242	999017
870844	994454
26196	587675
74725	726317
205476	286986
136265	63703
763741	909459
510612	125660
491414	746094
58880	150591
926348	610482
907463	307115
110768	712510
16366	758351
107141	411445
779199	702564
72818	95842
468390	361964
235757	595412
972295	856674
939021	593346
686685	827601
818915	544471
405646	705544
521190	616933
35074	971086
305170	278109
237187	288812
775515	369006
841901	317022
28103	189753
147636	87752
772737	411816
648886	161880
94634	634800
344260	384739
113256	429523
288421	486270
48064	129390
260994	201787
825306	387206
187584	774195
534505	356115
545788	407785
6907	946179
176329	914136
40881	931651
572947	546349
4571	940758
348674	293628
323299	693528
209736	750579
752968	496908
175343	87730
152857	593609
605591	74911
113297	247802
517674	883610
558607	254865
173721	239586
900502	155217
828398	597773
743728	749560
985580	581756
598051	5410
730183	687539
801205	144929
576419	439018
289190	637652
362211	280148
358628	170417
554681	139425
599001	447737
940770	840966
417487	173608
114053	833316
765984	657869
6910	16743
601048	606829
935272	367513
980133	706863
821008	466089
603579	915079
942749	87434
867625	275235
124471	63718
70643	854642
918224	306676
817932	839405
704936	632635
939733	39941
427000	680065
85749	43183
686386	536224
864621	728588
521570	237261
316413	209329
474583	191508
990041	641807
741657	134585
358528	141578
314200	675553
181299	304553
51055	322645
272190	493789
610178	268630
916992	132153
899306	899744
501023	367267
304255	165359
742009	763807
848152	107458
52064	934143
628964	437392
897995	219713
74073	924406
815580	288944
855795	218637
180760	541840
583868	448858
28937	880039
678934	274854
790208	488479
901124	839837
313853	465950
363344	904859
508461	956352
902688	948117
602749	989706
445131	370730
340109	704231
582235	751455
522399	181637
102416	432003
391889	45608
308605	658428
746576	589524
335765	640837
728097	116504
362875	600310
662932	323245
125559	88344
970495	235046
337986	337521
569092	433726
340786	545209
500951	580
726871	126526
743076	626010
375160	182885
423379	425770
531940	415446
919528	372096
323069	449043
762194	511230
343065	968686
749079	598765
816706	649025
595129	43555
623083	82816
152390	293527
874199	241957
131206	229528
307726	454382
966272	998262
434138	625539
937849	695689
635782	789936
487235	481808
512550	146345
125670	785634
91335	796808
350623	303332
750401	234290
739144	163629
404799	488593
58355	182479
397003	770087
962889	690371
815556	587618
440736	834519
596028	535467
348875	911984
233309	205397
931911	648871
735492	915182
383975	754754
369531	400080
840528	600485
366322	108177
649902	623085
75223	631412
97584	628241
905166	957913
745720	666273
479613	724621
504450	725717
714064	712399
694739	167884
945930	52635
204435	56627
400083	887607
18329	128990
89278	290579
189088	885668
874439	488189
24555	461215
991280	872948
347184	695303
978464	805562
532941	404916
904464	318771
225133	286372
273492	160074
431040	979977
627154	928451
54825	954043
734666	261284
323115	542103
899614	739696
206931	349254
255614	671956
789271	687055
897749	529171
601072	862015
543617	399897
8439	429889
689396	521403
736608	247863
919193	957611
5606	621538
600479	15344
253276	13820
650081	725684
800422	159269
128459	499656
991219	346443
95142	388474
80498	661034
910151	228850
762835	283660
229930	118397
277010	122836
453547	61851
690160	988290
42460	591257
532109	819379
917159	365786
982832	845144
203800	370622
113709	614639
502486	724213
935665	194151
564203	708674
791053	68939
895665	72642
267919	767283
47537	953305
795196	111425
522359	66246
496851	640078
203112	445782
432057	486366
307055	612468
944563	39311
794151	456972
735949	767660
699846	112448
825618	792893
963283	585290
389131	149954
571503	946495
578607	835770
612120	852786
121293	664916
436253	916428
895484	694239
445075	817654
884891	536447
447872	935754
674530	838226
323931	872389
120585	83512
520509	455880
727890	121293
264580	385426
13753	386501
490226	264406
863708	243333
824471	755977
571799	402521
317411	761249
427040	276024
711265	454010
13029	712833
376846	559642
755419	609131
367061	336686
515734	561711
803603	724669
416015	12082
129988	385688
849789	713382
484007	506259
486019	993201
903181	627828
493469	839699
147578	936512
300025	76921
441840	233450
937328	61058
690211	244192
549373	202951
458292	347748
360849	32563
263790	176626
2031	419619
12750	949267
829059	519459
328410	574512
881569	652093
186162	904400
984545	219632
367142	87841
580440	781640
452052	118713
667177	738045
98544	859020
831354	828642
493280	308881
332290	54249
506824	118839
5572	717466
130896	648486
315298	25638
466744	945739
444066	386643
785573	468734
986832	542525
136082	915840
676338	183148
996661	858959
389372	272359
962917	240425
867839	801025
896172	648850
543857	471301
437052	106472
539835	967497
137108	128709
455308	793179
787656	654953
81121	216852
642301	570
99315	915917
156114	265343
875662	930840
274125	136901
457777	218796
248590	596279
234615	968810
656901	660284
491757	822022
787322	660189
658778	34932
658325	665026
238901	565116
166099	773342
561802	114630
431501	883512
392452	936825
592878	184770
437320	725085
569387	456590
287797	423930
813659	705929
817610	433206
129488	810644
462602	979324
889882	42664
372478	928736
523260	808136
713689	380023
841581	956426
516801	441760
658596	716320
318843	761861
919397	328780
216545	130993
754812	625974
37124	749210
46138	798639
511367	589422
930949	339001
63050	554710
70023	998401
40739	138106
597516	346840
139283	77877
100555	455028
114118	367270
981620	578686
862267	443472
39363	414128
229669	455179
58024	339752
626121	184939
351019	705784
233710	764187
465663	262605
203023	197664
606079	980951
166933	590304
919324	644842
417542	871078
756492	282753
53019	738991
33510	255469
854153	814407
718363	464931
844783	61125
259025	741255
604348	284537
709954	164131
185247	400260
428471	186808
818551	654241
791317	906891
505017	494057
209833	490456
399540	127209
295561	417477
558264	599975
925057	608298
749081	228106
441508	805447
317366	747709
595263	252879
990929	373952
564275	74143
975760	336166
281336	278955
21961	389983
755410	67016
562903	502905
651687	327297
103829	827052
81245	466493
484195	105194
506296	678763
86918	336258
313627	898162
210363	511655
821935	905915
49023	829618
381615	622925
841978	80230
39788	101364
374613	723196
638127	503090
296545	392483
747327	993460
61339	740774
450572	540922
996592	832229
885041	135545
182765	197440
241189	792014
137291	785433
311227	700200
481566	739589
571724	418050
136454	557901
282952	287066
970389	699326
460407	562912
432514	86136
226887	984858
785528	153173
675044	536266
324603	951343
68439	492312
780938	144007
566075	937193
613235	222041
505792	401500
748750	940355
996000	898113
342127	974957
449866	570994
989199	791693
445574	323326
588656	583963
723418	473696
768236	635684
587056	855921
527061	541209
293100	768268
181030	150387
806761	916230
198017	99701
364698	993694
269214	602143
154462	894536
852929	582025
968595	221470
172262	51201
712393	797617
636692	701574
212177	178381
881607	236356
365614	601133
1480	97357
594966	424771
50431	861602
634485	573760
895433	525111
692649	74163
883702	332983
710986	591705
964836	994917
112928	605445
124110	747409
153396	704086
694015	704563
756461	573033
214922	930666
649416	364301
865018	413365
250405	369517
99215	712032
992094	108746
144946	500524
686764	632380
2227	750777
943610	736374
753506	639461
536357	891966
158609	333926
446559	30243
718070	714265
666161	365657
607131	986441
931629	774982
836930	799200
204020	954639
585608	5625
359265	402812
452692	136954
322593	382861
463546	525219
554816	843642
16691	340099
908295	535865
365263	120333
670657	164309
645143	832587
418855	822891
685564	354712
455586	25199
824888	451024
617481	403731
532701	676764
993003	324725
605013	106210
386855	855009
778587	966072
929363	982393
984130	326584
204359	7852
400447	790607
325685	775667
383898	542082
664026	886426
91533	320809
558216	144222
469717	981231
985328	615305
407320	282888
417975	838433
363756	869919
174319	59842
562240	980058
26733	900550
852799	639249
421979	712249
723205	948973
857902	622194
626039	698672
395338	976287
788105	790170
480714	585008
944325	510086
16972	294104
260093	515944
531959	927525
558620	790396
251760	366028
138463	82047
249937	549811
787518	462966
222597	250991
401445	179347
792523	400337
754732	674965
866002	829576
309429	20070
955901	610694
542006	607120
939174	896905
726586	292153
448003	237759
128321	237705
761291	466166
630973	232522
788798	466496
225614	688615
779115	961545
622151	89251
258627	986369
61889	926319
903131	526827
21961	481757
831603	995563
222111	604409
202499	289657
439871	835613
231427	299187
188489	907065
855706	445595
270383	461391
164866	487194
826747	211875
804603	127134
141002	552453
540237	668689
340200	603942
344947	268352
260279	102392
628898	614231
114849	281465
326277	848781
982572	102837
117750	975977
709952	97589
265602	320532
937919	98237
223780	259208
195830	720812
967373	859051
84496	736804
939420	816105
246950	250739
110653	634342
36686	149806
548335	222139
777602	776822
981066	743935
838028	24153
335752	315229
487739	543206
932771	216922
701329	104597
662436	784199
817505	884306
903271	152961
851460	870472
244596	656973
82032	398701
166866	255856
757996	407676
45562	409444
940389	336390
755656	798278
144224	789818
392891	328900
986688	165909
112889	725070
719115	51923
601650	699504
394647	724265
144460	538567
581123	930388
38674	253721
373660	468646
597656	6069
706335	99903
933549	549762
275138	515705
62642	844199
143948	501402
228748	337789
924182	589069
14287	392852
537916	43759
441001	950006
800217	804794
294460	814144
857502	82615
137846	577403
260589	396875
26847	206578
929539	119652
686631	470310
647468	173315
182069	478554
984310	336043
794027	223310
694502	669408
674583	303124
593821	846182
623920	112092
343600	16533
730721	624821
8824	805945
5935	645885
743141	107535
855865	218918
601914	310907
850298	14709
852099	396763
451428	515323
6840	655778
956525	357447
228173	220053
228567	451584
222581	257953
76392	49860
773407	624972
270133	165872
192139	70316
210667	709345
745983	16708
689028	499000
799815	885848
658020	91142
688886	235724
775905	16439
320067	716533
766583	155315
530714	167289
154490	864675
558622	494947
79396	515507
302842	698327
746282	816684
435435	648036
565586	304025
620685	212937
276969	546321
413531	159325
542106	895439
850985	936029
853327	922095
254773	273043
140074	283499
105740	765951
396176	103122
220191	824793
431379	482663
499105	488153
827565	584542
695785	1184
729291	83996
765868	736892
645539	722463
675554	155994
437851	655830
178582	69432
553131	479868
700750	249781
917820	806741
775501	44864
710714	691134
544549	167461
144647	883392
177832	721536
994077	740258
80050	992235
284988	60087
6422	376571
860671	966735
750644	705990
400439	746175
149518	191926
109862	81533
490078	720746
312546	385152
848522	67278
111602	343622
930973	513243
326360	706508
854658	139450
181960	843242
172749	470479
354759	231053
362696	453080
958188	373756
210533	753282
488450	397143
73552	927732
704196	664852
599441	238857
827277	992400
677768	960964
722027	419645
411284	759405
946838	56356
257743	459533
185714	279903
588166	988481
253635	517776
663653	598871
494505	862482
508635	746387
329431	340729
861413	556938
370880	559462
316232	684846
882195	244210
776746	353761
812745	830099
236535	627191
351199	491689
86633	727784
720364	783567
253448	697800
676303	556857
701263	458862
867096	531725
998379	470897
943489	514774
656734	345073
836702	924949
889766	794934
527661	645091
261248	853891
367149	353814
128002	905964
381460	316832
913952	858958
251608	387316
484937	912044
929054	864706
494963	505803
749614	618484
131998	487023
913880	539727
342041	958605
414142	919872
823011	731044
146379	329735
924645	46511
239788	477995
331416	22365
809835	310605
764915	840437
938874	25295
207383	689171
68120	979707
227663	158587
297890	500946
51533	39700
996325	246431
269629	179930
567360	545763
594217	938758
712209	179185
369649	627497
53156	889575
851334	112543
785658	293039
322301	615737
744549	798096
233304	311448
493731	350407
510766	482655
569084	575827
820115	252483
103285	861717
52765	386964
736820	569614
721196	675363
803076	199677
974111	680810
696311	149736
940968	721417
418666	480774
431020	818023
436552	809946
270534	608250
476079	429442
471078	749077
780260	853069
428533	189233
977619	290644
759511	665317
951172	405534
109633	292831
669663	22337
172343	611313
287560	961366
861939	53037
929701	857141
215619	583967
984037	150819
601196	495817
500568	104151
249556	105654
935190	292485
499594	619437
278631	670133
288324	280203
932316	652851
692709	698045
616849	596820
895358	876175
942162	97272
553341	123034
921597	234742
264606	279232
860859	476005
449734	827546
627473	834263
52564	364022
808976	126481
798285	345426
830230	975173
570115	475079
727417	567328
46276	277468
972652	349435
127970	590349
725139	160274
334155	590747
104433	23705
579101	673066
309707	830756
250903	308180
262174	134258
57545	580265
161662	252436
438145	24440
113687	834004
216847	284239
607805	109844
953136	955022
645091	793485
22480	418469
916009	316380
304238	450842
385340	819437
38027	433602
224282	461174
252731	459053
770952	592499
626584	446747
932788	591439
312068	156885
921758	511059
665100	925532
616594	261394
886470	83336
634555	540708
506542	472638
549749	200383
144328	766573
98981	294902
663857	781973
227292	39674
412440	195276
803724	724847
253488	323418
416958	12433
51057	946758
301780	594084
819078	188451
959155	651113
398733	125962
956788	830570
146328	150609
30130	732811
266655	209964
683848	345185
311922	813130
402108	466159
354601	373195
834921	176718
247015	365258
358092	496495
874216	257856
89337	107802
10145	665177
683362	915680
153418	369331
119702	755843
719288	323471
71311	874837
610378	474367
408860	792043
204141	552822
83947	91555
467986	609366
423480	723793
272315	877473
308579	757319
97997	485546
679102	558425
220520	196498
403590	753580
383260	459427
713739	913421
279059	905301
323135	33725
946416	652523
809021	891828
775860	49515
458551	816692
263307	422911
528979	216251
721043	346869
404764	7563
671752	743391
545234	402982
927441	547681
419127	273125
191312	510865
699258	470985
624828	435954
582601	988823
937148	659810
797042	893045
48807	286055
788655	166384
810316	640096
843600	53904
391731	5538
462975	648688
340452	344587
944877	678264
482111	410632
140849	410202
624674	504372
827987	764086
37816	269117
634714	429808
822083	167517
926195	906807
158606	27052
68016	382579
569455	178399
114294	523982
1119	417865
443988	624393
345281	760182
123734	322476
433370	268086
723976	259185
283859	697997
647508	369565
181878	481636
666986	322927
965499	772586
770080	30249
813998	689322
17916	955023
397072	674451
672825	535518
899108	119433
945100	619170
233471	978772
62029	621717
877285	881083
765016	342378
155347	416139
847919	265251
768793	116473
668220	321966
497045	58933
889249	100389
368904	725250
512917	4346
892469	957726
595482	748950
266393	680218
884713	818246
8353	57357
609840	491004
224744	500461
290870	760479
521310	40170
937967	32346
577957	550096
13582	578502
845501	802465
319867	245524
649248	275637
723208	774928
873984	553664
996012	172914
709885	574317
209853	273387
739018	35512
4275	184036
840457	130314
747098	918152
943036	256278
32128	260343
862904	797659
492419	545348
386009	609428
18927	695727
324180	878794
715938	264578
260461	825424
951494	534968
451310	423440
483795	448520
376367	117849
793983	542075
519562	690371
224709	851464
987659	651136
366649	128900
675530	560140
445461	204205
591559	918901
884154	544793
291004	479795
539436	518755
951233	772808
132510	422989
292264	58746
984649	852947
691203	46996
498044	876915
123180	50760
997417	910145
605938	259723
546502	229940
18307	477339
747060	375336
43199	251359
396325	761587
276346	86915
828477	145906
611820	312717
222095	541501
215750	461564
726319	889686
251943	386240
765360	455640
991451	153935
549155	75098
594719	278111
930424	976917
902277	827563
431477	426338
410756	256146
142005	875324
383983	118323
372359	861988
528790	12073
578730	831574
938578	699342
22471	25298
4592	886662
125245	331909
867692	831288
799221	325971
912062	734443
599632	311003
251335	94862
643160	313832
576120	220593
764554	681995
122354	6933
417374	171645
615152	512529
935799	515859
834159	271006
375231	202380
13693	289640
79025	294059
169058	916782
121228	225240
542657	909400
842037	938568
597901	684523
538276	38362
599595	419857
871649	378016
676026	900500
13115	711637
670084	949789
850190	613655
685019	974950
262720	306921
497226	14431
280555	58237
402262	101519
495165	673833
558048	769881
734054	866347
343294	899189
456376	362597
234715	820130
808867	137898
469929	210283
167071	626105
988864	659135
289308	982396
897074	632449
127086	377366
867468	131712
933147	284534
853042	757097
112576	360583
177105	34953
71423	701143
145445	88912
577237	141272
399214	784754
489787	799895
771058	210285
959260	816511
789863	988802
590898	635502
548890	161615
318322	977484
207259	631701
46427	904393
526632	779820
594385	100268
251137	386312
890706	761802
316383	880672
22991	694021
573432	893286
410134	695568
680724	246249
608872	96040
450638	187554
906223	685750
632607	982818
191444	789909
28227	899249
686152	118611
922042	655882
102362	453569
7489	86273
217613	251762
95804	204560
434649	357323
30324	764402
267813	839457
626355	627113
298473	290017
997746	760375
458160	798271
119245	452791
904327	33623
339800	570240
25734	244489
374162	48507
17301	794746
875976	576395
16978	904927
821813	346244
898890	242280
221679	348771
563467	82597
655544	455655
219600	868244
302895	109605
155639	897056
880615	568631
875721	935685
108002	666769
